u,v,key,aadt
49793729,4325552562,0,13953.0
49793759,49770640,0,10932.0
49793759,49777843,0,5343.0
49793773,49793777,0,10932.0
49793773,641116258,0,10014.0
49793777,1381204541,0,10932.0
49793777,1381212154,0,9911.0
49793843,49795422,0,3262.0
49793843,49795424,0,3262.0
49793889,1472831046,0,22333.0
49793892,49819134,0,6827.0
49793892,1499499879,0,6827.0
49793979,49793983,0,19446.0
49793979,2900167809,0,19446.0
49793983,49793990,0,19446.0
49793990,49734101,0,19446.0
49793999,49734407,0,4297.0
49794032,49795595,0,1772.0
49794032,900114288,0,4297.0
49794047,49734102,0,19446.0
49794131,49773369,0,19446.0
49794131,49851817,0,19446.0
49794135,49794133,0,19446.0
49794135,3900811262,0,19446.0
49794206,49756492,0,7060.0
49794213,49794206,0,5288.0
49794216,49741043,0,5288.0
49794216,49794220,0,5288.0
49794220,49796128,0,3125.0
49794253,49788050,0,2676.0
49794431,49719415,0,11474.0
49794479,49731541,0,4123.0
49794479,49830847,0,4725.0
49794588,49820853,0,19993.0
49794608,12179423002,0,8356.0
49794626,49860480,0,18804.0
49794626,11255208766,0,3544.0
49794630,49768258,0,3544.0
49794630,49794626,0,3544.0
49795263,49738129,0,7719.0
49795263,49763056,0,18337.0
49795273,49763056,0,18337.0
49795273,4001557203,0,11454.0
49795318,49795263,0,18337.0
49795355,49767391,0,4572.0
49795377,49742335,0,4572.0
49795377,49795383,0,4572.0
49795377,49824214,0,2847.0
49795383,49717965,0,4572.0
49795418,49795420,0,3262.0
49795420,49795418,0,3262.0
49795420,49795422,0,3262.0
49795424,49795427,0,3262.0
49795427,49760408,0,3262.0
49795559,49722458,0,3262.0
49795559,49758684,0,3262.0
49795567,49795577,0,2278.0
49795567,9723923056,0,2278.0
49795577,49795567,0,2278.0
49795581,49795577,0,2278.0
49795595,49794032,0,1772.0
49795595,49795581,0,2278.0
49795699,49742545,0,4567.0
49795721,49814710,0,4136.0
49795721,9751817171,0,4136.0
49795794,49795799,0,3623.0
49795794,49847959,0,2847.0
49795799,49795794,0,3623.0
49795924,49795928,0,7010.0
49795928,49754013,0,7010.0
49795928,49762880,0,6853.0
49795931,49776425,0,7010.0
49795931,49831085,0,1595.0
49795945,49795949,0,7010.0
49795949,49787131,0,11344.0
49795949,49875799,0,9306.0
49795957,49760355,0,11344.0
49795957,49787131,0,11344.0
49795990,49762940,0,9240.0
49796016,49797980,0,3360.0
49796128,49756512,0,3125.0
49796363,49817512,0,10581.0
49796427,49787894,0,36570.0
49796605,49720292,0,2625.0
49796605,49763787,0,6678.0
49796605,3370911571,0,6678.0
49796711,49796729,0,6678.0
49796729,49796711,0,6678.0
49796729,49871562,0,7632.0
49796744,49728813,0,5184.0
49796842,642437008,0,5643.0
49796861,49796854,0,9510.0
49796861,622721012,0,9510.0
49796897,49796906,0,2797.0
49796897,49797192,0,17476.0
49796906,49748424,0,2797.0
49796906,49822928,0,4652.0
49796929,49748424,0,2797.0
49796951,49808953,0,21648.0
49796951,647030731,0,21648.0
49796955,49739277,0,10665.0
49796955,49796951,0,2017.0
49796955,49848662,0,10665.0
49796966,49796955,0,2017.0
49796970,49748050,0,2017.0
49796970,49775470,0,16423.0
49796975,49780060,0,11281.0
49796975,49817415,0,11281.0
49796975,1443727092,0,2331.0
49796993,1443727094,0,2331.0
49797006,49732193,0,3201.0
49797006,2911584522,0,3250.0
49797010,49797006,0,3963.0
49797015,49797010,0,3963.0
49797015,49813393,0,7778.0
49797015,49813401,0,7778.0
49797032,49764343,0,3963.0
49797032,49842949,0,20486.0
49797044,49770676,0,3963.0
49797051,49765081,0,3963.0
49797063,2974621124,0,3963.0
49797071,49741733,0,17609.0
49797071,49741735,0,3963.0
49797071,4807550266,0,17609.0
49797080,49797071,0,2714.0
49797080,4807550266,0,5200.0
49797082,49797102,0,9053.0
49797082,12552600615,0,2714.0
49797150,49779953,0,3360.0
49797150,49817556,0,5010.0
49797157,49788293,0,9053.0
49797157,49797150,0,9053.0
49797171,49797182,0,9053.0
49797182,49797171,0,9053.0
49797182,49797184,0,9053.0
49797192,49797184,0,9053.0
49797192,768973159,0,17476.0
49797213,49797207,0,367.0
49797217,49797213,0,367.0
49797236,49743089,0,805.0
49797275,49723081,0,8245.0
49797275,49773891,0,8245.0
49797366,49871225,0,5789.0
49797399,49823761,0,4385.0
49797401,49823743,0,5667.0
49797437,49826596,0,4754.0
49797543,49762251,0,4616.0
49797543,49799817,0,3262.0
49797579,641116278,0,4616.0
49797586,49797596,0,4616.0
49797586,49809177,0,14818.0
49797596,49741715,0,11474.0
49797596,49797601,0,4616.0
49797601,1004839797,0,4616.0
49797678,49719416,0,17564.0
49797753,49791914,0,28899.0
49797790,49802900,0,1971.0
49797794,49827223,0,5134.0
49797942,911591836,0,16772.0
49797942,3665453337,0,16772.0
49797973,49797980,0,3360.0
49797980,49796016,0,3360.0
49797980,49797973,0,3360.0
49798012,49766687,0,3360.0
49798033,49766687,0,13867.0
49798033,49802597,0,16588.0
49798063,49754207,0,11315.0
49798094,49798096,0,29140.0
49798108,49772633,0,4395.0
49798108,49824055,0,4395.0
49798166,49814787,0,9240.0
49798186,49776471,0,9970.0
49798186,49850691,0,4385.0
49798243,49787176,0,10045.0
49798243,49826576,0,2641.0
49798485,49803345,0,4597.0
49798544,49814006,0,4642.0
49798544,1468892563,0,4642.0
49798763,49743972,0,10886.0
49798784,49771201,0,11549.0
49798784,49776398,0,11549.0
49798823,49798815,0,11549.0
49798823,49798828,0,11549.0
49798851,49787350,0,11549.0
49798855,49798851,0,11549.0
49798869,49798855,0,11549.0
49799058,49832651,0,1985.0
49799058,49832655,0,1985.0
49799085,49801066,0,1541.0
49799097,49822340,0,3001.0
49799147,49845837,0,21047.0
49799199,49799203,0,2846.0
49799199,12520639500,0,2846.0
49799203,12771364523,0,2846.0
49799255,49799210,0,2846.0
49799262,49799576,0,17476.0
49799262,49817626,0,18408.0
49799293,49751422,0,13507.0
49799293,49799301,0,13507.0
49799301,49799293,0,13507.0
49799301,1218534945,0,13507.0
49799318,49775348,0,13507.0
49799451,49754874,0,13507.0
49799451,49763921,0,13507.0
49799500,49756798,0,4109.0
49799512,49799500,0,4109.0
49799633,49762207,0,14693.0
49799643,49799633,0,7294.0
49799704,641127544,0,3262.0
49799808,49762238,0,6749.0
49799808,49770764,0,5278.0
49799817,49799808,0,3262.0
49799817,4001470337,0,9911.0
49799834,49762264,0,2707.0
49799834,1381307995,0,3262.0
49799887,49742208,0,16892.0
49799887,49749800,0,16892.0
49799887,49760904,0,247.0
49799918,49742791,0,16892.0
49799977,2896020566,0,11969.0
49799991,49799977,0,11969.0
49799991,49799996,0,11969.0
49799996,49800003,0,11969.0
49800007,49800003,0,11969.0
49800007,49800012,0,11969.0
49800012,49823707,0,15789.0
49800135,49776031,0,4876.0
49800135,49817489,0,4876.0
49800146,49775998,0,7778.0
49800146,49813404,0,7778.0
49800181,49777378,0,19738.0
49800238,49801045,0,1541.0
49800238,49801058,0,1541.0
49800238,1241590295,0,20460.0
49800247,1241590274,0,20460.0
49800254,1241590274,0,20460.0
49800254,1387057053,0,20460.0
49800282,49784130,0,30577.0
49800282,49800286,0,30577.0
49800282,49846831,0,482.0
49800294,49734107,0,30577.0
49800294,49845895,0,3250.0
49800299,49800294,0,30577.0
49800319,49770661,0,11667.0
49800319,49863387,0,10014.0
49800319,5542846977,0,20734.0
49800334,49797082,0,7298.0
49800334,49800338,0,17609.0
49800344,49796427,0,36570.0
49800373,49741337,0,36570.0
49800373,49776145,0,36570.0
49800459,49788221,0,36570.0
49800600,49751175,0,20562.0
49800612,49751175,0,20562.0
49800627,49723515,0,9240.0
49800627,49723516,0,20562.0
49800627,49784150,0,20562.0
49800627,49784154,0,6789.0
49800642,49723516,0,20562.0
49800642,49815281,0,21078.0
49800642,49888946,0,17655.0
49800648,49765797,0,17784.0
49800648,49800642,0,17784.0
49800648,49815290,0,2193.0
49800662,49765797,0,17784.0
49800665,49800662,0,17784.0
49800670,49790220,0,17784.0
49800670,49800667,0,17784.0
49800684,49790220,0,17784.0
49800720,49809721,0,7778.0
49800989,49800996,0,1541.0
49800996,49800998,0,1541.0
49801021,49800998,0,1541.0
49801021,49801026,0,1541.0
49801031,49801026,0,1541.0
49801039,49790002,0,1541.0
49801045,49800238,0,1541.0
49801045,49801039,0,1541.0
49801058,49789593,0,1541.0
49801058,49800238,0,17335.0
49801061,49789593,0,1541.0
49801061,49799085,0,1541.0
49801142,3834990300,0,42967.0
49801161,49749416,0,4253.0
49801161,7676315863,0,4253.0
49801203,49717370,0,7490.0
49801205,49794220,0,3125.0
49801246,49774426,0,2780.0
49801246,3366676351,0,2780.0
49801312,5343399983,0,29140.0
49801515,49724384,0,5987.0
49801528,49759650,0,4851.0
49801532,49726946,0,7361.0
49801620,49795990,0,9240.0
49801673,49787453,0,17564.0
49801791,49734492,0,6278.0
49801795,49801791,0,6278.0
49801827,49832998,0,10886.0
49801827,3061294316,0,10886.0
49801986,49779407,0,3495.0
49802065,49786029,0,7347.0
49802065,647320588,0,7347.0
49802088,49802065,0,3495.0
49802109,49788608,0,3495.0
49802109,49802088,0,3495.0
49802116,49782583,0,3495.0
49802116,49788608,0,3495.0
49802116,49861644,0,3609.0
49802209,49802221,0,3495.0
49802221,49802209,0,3495.0
49802245,49747163,0,5914.0
49802245,49865391,0,5914.0
49802301,49756275,0,2193.0
49802527,3003882945,0,15253.0
49802545,3522722795,0,10114.0
49802547,49737159,0,10114.0
49802559,3005643154,0,10114.0
49802625,1013367228,0,16588.0
49802633,49802630,0,13491.0
49802633,1013367273,0,13491.0
49802664,1013367273,0,13491.0
49802664,1013367482,0,13491.0
49802803,49789613,0,13491.0
49802810,49758013,0,13491.0
49802810,49802803,0,13491.0
49802833,49758013,0,13491.0
49802852,49748155,0,13491.0
49802900,3744956565,0,13491.0
49802944,49759930,0,9654.0
49802944,49802982,0,9654.0
49802982,49784107,0,9654.0
49802982,49802944,0,9654.0
49803116,49803048,0,9240.0
49803116,12094305895,0,9240.0
49803203,49754031,0,7431.0
49803299,49874092,0,4361.0
49803345,7802243128,0,4597.0
49803568,49839654,0,3360.0
49803568,49839666,0,3360.0
49803595,49888809,0,17476.0
49803715,3669554871,0,4965.0
49803721,49762379,0,4396.0
49803721,49777792,0,4396.0
49804022,49816436,0,1110.0
49804128,49766931,0,463.0
49804128,49840033,0,463.0
49804146,49766941,0,5981.0
49804146,49847238,0,5981.0
49804153,49806810,0,5170.0
49804197,49858053,0,4567.0
49804253,49778245,0,8025.0
49804374,49748281,0,6789.0
49804380,49748292,0,7084.0
49804380,49846016,0,7084.0
49804385,49748302,0,3092.0
49804397,12305015411,0,2354.0
49804586,49793816,0,6900.0
49804586,49845486,0,6900.0
49804653,49819105,0,6827.0
49804653,1499499879,0,6827.0
49804660,49839912,0,7406.0
49804798,49766931,0,463.0
49804798,49804833,0,870.0
49804833,49804798,0,870.0
49804833,49899084,0,870.0
49804967,49847954,0,12974.0
49804992,49847971,0,19386.0
49804992,11198107411,0,19386.0
49805210,49771244,0,18804.0
49805210,49888300,0,18804.0
49805505,49752115,0,27634.0
49805505,1004809645,0,27634.0
49805673,49752363,0,1429.0
49805673,3750685708,0,1429.0
49806412,49745838,0,7593.0
49806589,49806593,0,4570.0
49806597,49806593,0,4570.0
49806597,936116307,0,4570.0
49806608,673025728,0,4570.0
49806608,1017662060,0,4570.0
49806700,49774387,0,4208.0
49806784,49806797,0,8446.0
49806784,1365013788,0,5170.0
49806797,49739335,0,11721.0
49806797,49806810,0,5170.0
49806797,49849187,0,11721.0
49806844,49806853,0,5170.0
49806862,49782380,0,5170.0
49806862,49806853,0,5170.0
49806871,49782380,0,5170.0
49806904,49788468,0,5170.0
49806904,49806922,0,5170.0
49806987,49747301,0,5170.0
49806987,49777063,0,5170.0
49807113,49807115,0,2676.0
49807115,49787931,0,2676.0
49807229,49777944,0,2676.0
49807229,49794253,0,2676.0
49807256,49774098,0,2676.0
49807256,49790041,0,2676.0
49807555,49840836,0,11315.0
49807959,49828253,0,7568.0
49808153,49808183,0,6820.0
49808153,3370911571,0,6820.0
49808183,49720271,0,17125.0
49808183,49808153,0,6820.0
49808347,3376996938,0,8831.0
49808347,3376996942,0,8831.0
49808583,49763637,0,24908.0
49808583,49843060,0,24908.0
49808604,49843060,0,5726.0
49808664,49758656,0,6900.0
49808664,49786431,0,6900.0
49808953,49848662,0,21648.0
49809177,641116283,0,10562.0
49809177,9676179707,0,14818.0
49809189,49797596,0,11474.0
49809189,49809177,0,11626.0
49809200,49780562,0,10562.0
49809222,49764794,0,10562.0
49809222,1004839834,0,30610.0
49809230,49797631,0,4066.0
49809250,49791761,0,10581.0
49809250,49878097,0,10581.0
49809273,49768464,0,17564.0
49809273,49856163,0,17564.0
49809327,49760309,0,5914.0
49809327,49859694,0,5914.0
49809439,49746417,0,6495.0
49809666,49766761,0,4725.0
49809666,49830847,0,4725.0
49809698,49791685,0,12531.0
49809698,49853085,0,27208.0
49809702,1017379708,0,22572.0
49809715,49809721,0,22572.0
49809775,49848711,0,4253.0
49809841,49793816,0,6900.0
49809866,49819134,0,6827.0
49809866,49819142,0,6827.0
49809939,1459468250,0,4008.0
49810122,49787160,0,12153.0
49810122,49792107,0,12153.0
49810179,49795949,0,9306.0
49810220,49733323,0,9240.0
49810284,3637842788,0,6752.0
49810317,657211855,0,12824.0
49810434,49777170,0,3843.0
49810634,49860372,0,7158.0
49810642,49782655,0,7491.0
49810642,49810636,0,7491.0
49810831,49793566,0,14282.0
49810840,49810831,0,18747.0
49810840,49846819,0,8664.0
49810871,49846831,0,5820.0
49810871,3012784293,0,5020.0
49810876,49810877,0,12531.0
49810893,49775563,0,12531.0
49810893,49810896,0,12531.0
49810893,49817435,0,4920.0
49811156,3661066113,0,3004.0
49811214,49820770,0,21177.0
49811242,49848261,0,8356.0
49811273,49848228,0,4198.0
49811280,49811273,0,646.0
49811287,49786302,0,646.0
49811287,49811280,0,646.0
49811453,49801986,0,646.0
49811508,49774651,0,8010.0
49811662,49827468,0,3668.0
49811662,49827508,0,3668.0
49811686,49726613,0,7347.0
49811686,49831392,0,7347.0
49811697,49820885,0,3609.0
49811797,49745746,0,2518.0
49811960,49802301,0,2193.0
49811960,49815295,0,2193.0
49811996,49800670,0,2354.0
49811996,49802339,0,2354.0
49812122,49756088,0,2612.0
49812221,49812196,0,3166.0
49812221,49832630,0,3166.0
49812253,49848330,0,2289.0
49812353,49813634,0,8025.0
49812397,49764980,0,2739.0
49812397,49824827,0,2739.0
49812410,49887850,0,2780.0
49812437,5354789676,0,6826.0
49812451,49816594,0,10886.0
49812502,49780087,0,8293.0
49812677,641107649,0,62909.0
49812698,49729731,0,2298.0
49812698,49812677,0,62909.0
49812744,642817892,0,62909.0
49812906,49812992,0,62909.0
49812906,49813125,0,54129.0
49812992,642817141,0,62909.0
49813125,49812744,0,62909.0
49813347,49793729,0,13953.0
49813347,3027616040,0,6876.0
49813347,3027616128,0,6876.0
49813365,49800299,0,13953.0
49813365,49853897,0,14818.0
49813365,3016708830,0,13953.0
49813374,49800299,0,13953.0
49813374,49813381,0,13953.0
49813374,49845895,0,1961.0
49813374,876615209,0,1961.0
49813381,49813374,0,13953.0
49813381,49813384,0,13953.0
49813393,49797015,0,7778.0
49813401,49813404,0,7778.0
49813404,49745207,0,4066.0
49813441,49809721,0,7778.0
49813443,49813441,0,7778.0
49813443,49813454,0,7778.0
49813458,11332977605,0,7090.0
49813472,49813458,0,7778.0
49813472,49813480,0,7778.0
49813480,49813472,0,7778.0
49813494,49773622,0,10009.0
49813494,49813493,0,7778.0
49813494,49813496,0,7778.0
49813496,49813494,0,7778.0
49813496,1439584653,0,6209.0
49813499,49745335,0,6435.0
49813499,49763632,0,7778.0
49813499,49772589,0,7778.0
49813502,49788673,0,7778.0
49813525,49789912,0,7778.0
49813532,49813535,0,7778.0
49813535,49752651,0,7778.0
49813577,49754681,0,7778.0
49813577,49780230,0,8025.0
49813577,1012017912,0,7396.0
49813627,49790545,0,8025.0
49813631,49797803,0,15064.0
49813631,49813634,0,20173.0
49813631,8903139402,0,32321.0
49813819,49844089,0,1429.0
49813839,3667911780,0,6707.0
49814006,49756802,0,3670.0
49814006,49798544,0,4642.0
49814074,49738943,0,16608.0
49814385,49823944,0,22778.0
49814710,49792300,0,4136.0
49814751,2765545522,0,29140.0
49814781,49817435,0,461.0
49814787,13765588194,0,9240.0
49814910,49814911,0,2703.0
49814910,641939523,0,2703.0
49814911,49814910,0,2703.0
49814911,49814912,0,2703.0
49814912,49754162,0,2703.0
49815206,49719904,0,1190.0
49815281,49800648,0,2802.0
49815281,49823141,0,21078.0
49815290,49815295,0,2193.0
49815391,49756275,0,2193.0
49815391,49815397,0,2193.0
49815397,49812133,0,2193.0
49815397,49815391,0,2193.0
49815504,49751518,0,6640.0
49815504,642816677,0,6640.0
49815553,49751580,0,28338.0
49815553,49761406,0,6640.0
49815553,49815548,0,6640.0
49815563,49761406,0,6640.0
49815565,49815563,0,6640.0
49815596,49760280,0,3092.0
49815596,49815565,0,6640.0
49815664,2896020706,0,15964.0
49815712,49847319,0,4567.0
49815712,49886287,0,4567.0
49815853,49843809,0,32676.0
49816034,49786431,0,6900.0
49816034,49851841,0,6900.0
49816143,49819186,0,6827.0
49816388,49777259,0,11670.0
49816436,49787530,0,1110.0
49816494,49797032,0,20486.0
49816494,49817467,0,20486.0
49816771,2927432298,0,28338.0
49816872,49793949,0,4008.0
49816872,1472831218,0,4008.0
49817101,49820781,0,21177.0
49817116,49786183,0,8356.0
49817116,49837965,0,8356.0
49817140,49768588,0,9240.0
49817181,49759336,0,28968.0
49817181,49855199,0,28968.0
49817387,49848673,0,10665.0
49817394,49817387,0,3060.0
49817394,49817399,0,2280.0
49817394,49875116,0,21648.0
49817399,49748054,0,2280.0
49817406,49775470,0,16423.0
49817406,49817413,0,2280.0
49817406,5446812581,0,16423.0
49817413,49817415,0,2280.0
49817415,49796975,0,11281.0
49817415,1364961090,0,2280.0
49817430,49810893,0,4920.0
49817435,3301217705,0,4920.0
49817439,2664170700,0,2433.0
49817459,49764352,0,4066.0
49817467,49770684,0,4066.0
49817467,49800109,0,20486.0
49817489,49809230,0,4066.0
49817499,49776047,0,4066.0
49817512,1443727105,0,3953.0
49817512,4630327649,0,10581.0
49817556,49788314,0,5010.0
49817556,49797150,0,3360.0
49817599,49763568,0,5010.0
49817599,49817610,0,5010.0
49817610,49817626,0,5010.0
49817638,49776151,0,9000.0
49817838,49790819,0,32083.0
49817838,49848293,0,32083.0
49818042,49863523,0,4361.0
49818042,49874047,0,4361.0
49818109,49727453,0,6931.0
49818147,49818109,0,6931.0
49818289,49740539,0,7568.0
49818289,49833580,0,7568.0
49818855,2587508256,0,6826.0
49818890,49746590,0,2739.0
49818890,3366676342,0,2739.0
49818890,3370866922,0,6826.0
49818900,49746583,0,6826.0
49818935,49791870,0,2912.0
49818956,49789907,0,5537.0
49818968,49818956,0,5537.0
49818974,3781487711,0,5537.0
49819105,2936616107,0,6827.0
49819142,49760523,0,6827.0
49819171,49816016,0,6827.0
49819186,49758746,0,6827.0
49819186,49816143,0,6827.0
49819192,49819197,0,6827.0
49819386,49838698,0,7406.0
49819456,49741073,0,12974.0
49819468,49838768,0,3075.0
49819478,49838779,0,19386.0
49819549,49741153,0,1318.0
49819703,49833682,0,15495.0
49819792,49748151,0,3004.0
49819792,3369108598,0,2739.0
49819801,49759907,0,3004.0
49819801,49819792,0,3004.0
49819825,49759907,0,3004.0
49819825,49811156,0,3004.0
49820407,1379471232,0,26626.0
49820496,49820506,0,17681.0
49820527,49731242,0,17681.0
49820527,49820506,0,17681.0
49820583,49741378,0,22778.0
49820583,701602949,0,28338.0
49820604,49820612,0,28338.0
49820612,49815553,0,28338.0
49820692,49820699,0,27634.0
49820692,1004809645,0,27634.0
49820699,49820692,0,27634.0
49820714,49735524,0,21177.0
49820714,2131533994,0,6389.0
49820727,2078113055,0,21177.0
49820743,49820727,0,21177.0
49820757,49811214,0,21177.0
49820757,49820743,0,21177.0
49820757,49848238,0,4198.0
49820781,49745094,0,21177.0
49820799,49784260,0,21177.0
49820820,49720045,0,21177.0
49820820,49761678,0,3020.0
49820820,49784260,0,21177.0
49820853,49757927,0,19993.0
49820870,49763450,0,19993.0
49820870,49786029,0,7347.0
49820870,49820872,0,30149.0
49820872,49820870,0,30149.0
49820874,49820872,0,30149.0
49820885,49786058,0,3609.0
49820885,49811697,0,3609.0
49821185,49827204,0,5134.0
49821260,49833650,0,15495.0
49821508,49874112,0,4567.0
49821610,49758419,0,15896.0
49821763,49849239,0,5981.0
49822260,49716545,0,1884.0
49822299,49766761,0,4725.0
49822299,49822260,0,1884.0
49822338,49848293,0,32083.0
49822338,49889089,0,18804.0
49822340,49789550,0,4198.0
49822340,49860612,0,3001.0
49822541,49758026,0,2780.0
49822541,49876119,0,2780.0
49822546,49758032,0,2739.0
49822775,49861644,0,3609.0
49822884,49753520,0,4652.0
49822884,49845850,0,21047.0
49822896,49822904,0,4652.0
49822904,49779857,0,4652.0
49822919,49796906,0,4652.0
49822928,4807605970,0,4652.0
49823085,49804385,0,3092.0
49823141,49747158,0,21078.0
49823141,49815281,0,21078.0
49823141,2424854392,0,3092.0
49823271,49823277,0,6280.0
49823332,49823340,0,6280.0
49823340,49752603,0,3024.0
49823340,49823347,0,6280.0
49823347,49741773,0,6280.0
49823403,49801560,0,15673.0
49823403,49833614,0,15673.0
49823438,49749855,0,9240.0
49823491,49823438,0,9240.0
49823491,49830044,0,9240.0
49823732,49773929,0,5667.0
49823732,655442813,0,16502.0
49823743,49797401,0,5667.0
49823743,49823736,0,5667.0
49823743,49850671,0,3749.0
49823761,49797401,0,5667.0
49823761,49850681,0,4385.0
49823768,49823761,0,5667.0
49823768,49823773,0,5667.0
49823768,49857798,0,9990.0
49823773,49823775,0,5667.0
49823777,49823775,0,5667.0
49823944,49814385,0,22778.0
49823944,642816826,0,22778.0
49823986,49754618,0,17031.0
49823986,49785313,0,17031.0
49823986,49789205,0,10009.0
49824054,49772627,0,24908.0
49824054,12497001319,0,24908.0
49824103,49739830,0,2588.0
49824196,49742320,0,3000.0
49824214,49847898,0,2847.0
49824264,49782369,0,5981.0
49824719,641116291,0,7490.0
49824719,647622738,0,10202.0
49824719,1381210497,0,10202.0
49824748,49824754,0,7490.0
49824748,49845777,0,11474.0
49824754,49824756,0,7490.0
49824756,49801203,0,7490.0
49824779,49797080,0,5200.0
49824827,49778213,0,2739.0
49824827,49812397,0,2739.0
49824916,49739169,0,2780.0
49824916,49887850,0,2780.0
49824929,49750216,0,2739.0
49824929,49825434,0,2739.0
49824970,49746262,0,8245.0
49824970,49773891,0,8245.0
49825108,49748223,0,29725.0
49825108,49825121,0,4396.0
49825108,49844794,0,29725.0
49825124,49825121,0,4396.0
49825124,49825128,0,4396.0
49825128,49825142,0,1952.0
49825128,49844805,0,3457.0
49825142,49748241,0,4814.0
49825190,49825030,0,25570.0
49825190,49844851,0,25570.0
49825351,49767970,0,2739.0
49825390,49746590,0,2739.0
49825405,49790311,0,2739.0
49825405,49825409,0,2739.0
49825409,49772747,0,6272.0
49825409,49801263,0,2739.0
49825409,49825405,0,2739.0
49825427,49750216,0,2739.0
49825434,49764980,0,2739.0
49825445,49825447,0,2739.0
49825447,49825445,0,2739.0
49825448,49825447,0,2739.0
49825451,49825448,0,2739.0
49825464,49822546,0,2739.0
49825490,49759926,0,2739.0
49825490,49819792,0,2739.0
49825505,49719533,0,5987.0
49825518,49825505,0,3024.0
49825523,49789884,0,3024.0
49825533,49825523,0,3024.0
49825717,3657250001,0,13073.0
49825900,49809939,0,4008.0
49825905,49825900,0,4008.0
49826421,49870398,0,2513.0
49826510,49752667,0,8782.0
49826510,49814074,0,8782.0
49826524,49826530,0,7516.0
49826524,641965169,0,7516.0
49826530,49826524,0,7516.0
49826530,49826533,0,7516.0
49826533,3637842788,0,6752.0
49826564,49798243,0,2641.0
49826576,49736008,0,2641.0
49826586,49787160,0,12153.0
49826586,49797437,0,2641.0
49826586,3872966581,0,82588.0
49826596,49826598,0,4754.0
49826596,650017980,0,3749.0
49826598,49773943,0,4754.0
49826783,49825505,0,2513.0
49827157,49829250,0,6247.0
49827157,49870944,0,6247.0
49827159,49777503,0,5134.0
49827159,49798063,0,11315.0
49827159,49807555,0,11315.0
49827204,49821185,0,5134.0
49827223,49752562,0,5134.0
49827240,49827236,0,5134.0
49827338,3369108605,0,2795.0
49827376,7236237089,0,9133.0
49827464,49811797,0,2518.0
49827464,49827468,0,3668.0
49827464,49843693,0,6112.0
49827508,49756236,0,3668.0
49827530,49787774,0,7573.0
49827531,49827530,0,10568.0
49827531,640809773,0,10568.0
49827624,49777853,0,10014.0
49827624,1381212154,0,10202.0
49827833,2765545491,0,27476.0
49828253,49807959,0,7568.0
49828253,49833602,0,7568.0
49828276,49779868,0,9000.0
49828276,49796929,0,9000.0
49828394,49749030,0,7802.0
49828394,1497928123,0,15897.0
49828677,49779839,0,5768.0
49828677,49802545,0,2394.0
49828949,49820583,0,11801.0
49829250,49845837,0,6247.0
49829439,49743856,0,7802.0
49830044,49801620,0,9240.0
49830063,49762940,0,9240.0
49830069,49830063,0,9240.0
49830109,49785819,0,9240.0
49830109,639415539,0,9240.0
49830119,49740557,0,9240.0
49830119,49830123,0,9240.0
49830127,49830123,0,9240.0
49830127,49830130,0,9240.0
49830130,49817140,0,9240.0
49830130,49830127,0,9240.0
49830228,646216885,0,9240.0
49830228,13765588195,0,9240.0
49830519,641965315,0,4022.0
49830538,49764038,0,4022.0
49830546,49830548,0,4022.0
49830548,49802559,0,4022.0
49830883,49782687,0,4725.0
49830883,49830896,0,4725.0
49830896,49780677,0,4725.0
49830896,49830883,0,4725.0
49830920,49723126,0,3716.0
49830920,49830957,0,4725.0
49830957,49830920,0,4725.0
49830968,49774272,0,6219.0
49830968,6799358586,0,6219.0
49831018,1107060283,0,6219.0
49831028,49762897,0,1595.0
49831064,49759091,0,6194.0
49831070,49831064,0,2945.0
49831070,1440867108,0,2945.0
49831085,49795931,0,1595.0
49831338,49761250,0,22616.0
49831343,49831338,0,22616.0
49831349,49775632,0,22616.0
49831349,49831352,0,22616.0
49831352,49831349,0,22616.0
49831392,49811686,0,7347.0
49831392,49820870,0,7347.0
49831408,49756489,0,9027.0
49831487,49740585,0,5427.0
49831487,49831503,0,6077.0
49831503,49831487,0,6077.0
49831519,49831503,1,6077.0
49831598,49768756,0,6077.0
49831608,49768756,0,6077.0
49831621,49831608,0,6077.0
49831621,3372235145,0,6077.0
49831789,49833580,0,7568.0
49832272,49848820,0,4336.0
49832286,638462834,0,11596.0
49832630,49763850,0,3166.0
49832630,49764802,0,1985.0
49832630,49812221,0,3166.0
49832640,49832643,0,1985.0
49832648,49832643,0,1985.0
49832651,49812253,0,2289.0
49832655,49787451,0,1985.0
49832671,49745161,0,1985.0
49832671,49786358,0,1985.0
49832844,49769178,0,24908.0
49832844,49824135,0,24908.0
49832899,49767368,0,10886.0
49832899,49777308,0,10886.0
49833236,49821069,0,10886.0
49833602,49759336,0,28968.0
49833602,49801560,0,15673.0
49833602,8496737174,0,17618.0
49833614,49823403,0,15673.0
49833650,49833651,0,15495.0
49833651,49833656,0,15495.0
49833656,49819703,0,15495.0
49833682,1469992101,0,15495.0
49834986,49743686,0,19925.0
49835974,49774400,0,13073.0
49835974,49806714,0,13073.0
49836036,647099001,0,13073.0
49836185,864941667,0,1971.0
49836253,49866407,0,10581.0
49836698,49788498,0,4567.0
49836698,49884583,0,4567.0
49836761,49848293,0,4198.0
49836837,49758271,0,7556.0
49836837,49765918,0,7556.0
49837133,49729135,0,3166.0
49837338,49723269,0,17618.0
49837434,49845919,0,52031.0
